lsl_ts,recv_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,marker,trial_index,session_id
26346.088322000007,1779031935.1500823,-128617.125,-128399.8203125,-128660.0625,-129297.9609375,-128886.3515625,-128909.4375,-128739.25,-128858.1875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.092322000008,1779031935.1501222,-128560.1015625,-128579.0390625,-128673.984375,-129647.625,-128917.1484375,-128952.375,-128736.9765625,-128853.46875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.09632200001,1779031935.1501396,-128470.9453125,-128796.5390625,-128643.3671875,-129578.1171875,-128895.0234375,-129027.546875,-128726.1328125,-128843.078125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.100749,1779031935.1501498,-128441.4140625,-129180.71875,-128591.3515625,-129522.34375,-128723.71875,-129309.0625,-128722.375,-128832.6640625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.104749000002,1779031935.1501942,-128449.4609375,-129300.53125,-128616.203125,-129507.078125,-128688.2890625,-129368.6328125,-128746.6328125,-128840.4140625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.108749000003,1779031935.1502054,-128447.5625,-129304.75,-128631.984375,-129472.5234375,-128700.765625,-129310.5625,-128748.9296875,-128848.265625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.112749000004,1779031935.150235,-128393.4296875,-129273.2109375,-128613.3671875,-129395.96875,-128817.078125,-129207.8125,-128733.21875,-128851.703125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.116749000004,1779031935.1502454,-128453.8203125,-129211.90625,-128599.734375,-129290.3359375,-128810.734375,-129075.828125,-128724.28125,-128843.1015625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.120749000005,1779031935.1502774,-128651.6796875,-129203.34375,-128598.7265625,-129246.8203125,-128699.1953125,-129014.3828125,-128730.7109375,-128832.75,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.124749000006,1779031935.1503105,-128691.640625,-129222.96875,-128626.0390625,-129234.234375,-128693.3203125,-128984.96875,-128758.40625,-128841.984375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.128749000007,1779031935.150322,-128690.8359375,-129228.3125,-128642.421875,-129201.2421875,-128710.5078125,-128933.1328125,-128761.09375,-128852.1484375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.132749000008,1779031935.2609615,-128665.9609375,-129203.5,-128624.09375,-129130.296875,-128794.0390625,-128840.125,-128739.09375,-128856.0625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.13674900001,1779031935.260995,-128626.6015625,-129163.375,-128589.9453125,-129044.7109375,-128755.1640625,-128731.1171875,-128724.8828125,-128845.7578125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.1418379,1779031935.2610128,-128621.75,-129167.46875,-128605.703125,-129014.5390625,-128684.9609375,-128662.9921875,-128736.4375,-128842.7421875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.1458379,1779031935.261028,-128624.2109375,-129181.328125,-128632.765625,-128994.4453125,-128705.34375,-128478.4765625,-128756.1953125,-128851.6796875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.1498379,1779031935.261091,-128600.5859375,-129164.2265625,-128625.2578125,-128939.03125,-128780.2890625,-128480.375,-128740.6640625,-128856.0625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.1538379,1779031935.261146,-128545.578125,-129109.3515625,-128633.125,-128739.0078125,-128909.4140625,-128563.2578125,-128741.4453125,-128860.21875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.157837900002,1779031935.2611997,-128449.734375,-129022.140625,-128660.3984375,-128492.6484375,-128893.5,-128605.8359375,-128734.3359375,-128851.546875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.161837900003,1779031935.2612174,-128379.7890625,-128963.3515625,-128615.2890625,-128704.8515625,-128808.8359375,-128701.6796875,-128718.8046875,-128843.65625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.165837900004,1779031935.2612278,-128534.2890625,-128914.671875,-128623.1328125,-128992.6328125,-128820.8828125,-128810.5546875,-128721.75,-128845.4921875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.169837900004,1779031935.2612662,-128621.03125,-128862.140625,-128623.2890625,-129411.2578125,-128827.3671875,-128903.5390625,-128723.9609375,-128844.890625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.173837900005,1779031935.2612805,-128561.578125,-128796.609375,-128635.921875,-129679.125,-128882.703125,-128973.96875,-128724.1875,-128843.7265625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.177837900006,1779031935.2613294,-128493.0078125,-128727.96875,-128600.8984375,-129585.6875,-128810.7578125,-129139.328125,-128705.4375,-128830.515625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.1845037,1779031935.2613776,-128476.890625,-128721.84375,-128572.171875,-129541.8125,-128670.7421875,-129354.53125,-128708.046875,-128824.9296875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.1885037,1779031935.2614248,-128485.0,-128741.6015625,-128601.609375,-129527.109375,-128671.3515625,-129342.078125,-128735.5859375,-128832.7734375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.1925037,1779031935.2614381,-128482.71875,-128745.6875,-128616.2265625,-129492.171875,-128706.6875,-129283.359375,-128736.9765625,-128841.6484375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.1965037,1779031935.2614477,-128456.234375,-128719.625,-128597.1171875,-129420.21875,-128776.3828125,-129185.1953125,-128718.9375,-128840.5546875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.2005037,1779031935.2614799,-128414.3671875,-128678.7890625,-128562.515625,-129333.3203125,-128742.71875,-129072.7421875,-128705.703125,-128832.796875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.204503700003,1779031935.2614918,-128383.59375,-128678.8125,-128574.3671875,-129296.8828125,-128680.53125,-129018.71875,-128711.9375,-128832.6640625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.208503700003,1779031935.261546,-128529.9765625,-128686.4140625,-128595.5546875,-129271.265625,-128687.7734375,-128976.3125,-128725.0625,-128840.640625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.212503700004,1779031935.261558,-128667.8359375,-128686.078125,-128605.1015625,-129232.9140625,-128717.640625,-128918.1796875,-128723.1796875,-128843.0546875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.216503700005,1779031935.2615678,-128644.03125,-128657.2421875,-128593.65625,-129158.8203125,-128797.546875,-128820.96875,-128719.1328125,-128846.34375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.220503700006,1779031935.2615778,-128599.8203125,-128612.25,-128579.953125,-129068.296875,-128745.4453125,-128706.6171875,-128714.953125,-128838.1796875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.2111674,1779031935.2615867,-128591.0859375,-128612.765625,-128579.7265625,-129033.4921875,-128677.7890625,-128559.3671875,-128720.3203125,-128836.546875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.2151674,1779031935.2615957,-128584.578125,-128617.90625,-128597.3828125,-129005.2421875,-128710.640625,-128444.078125,-128729.7734375,-128844.9765625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.219167400002,1779031935.2616045,-128560.6875,-128599.375,-128594.640625,-128949.8515625,-128782.8828125,-128560.59375,-128722.3359375,-128848.1484375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.223167400003,1779031935.2616138,-128499.328125,-128444.3671875,-128635.5,-128753.3984375,-128901.6796875,-128642.203125,-128734.109375,-128849.9609375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.227167400004,1779031935.261635,-128367.1640625,-128283.34375,-128685.296875,-128477.890625,-128930.8515625,-128667.6171875,-128728.8125,-128839.8359375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.231167400005,1779031935.2616773,-128381.890625,-128412.6953125,-128624.9921875,-128655.34375,-128844.4375,-128735.3671875,-128709.96875,-128836.7265625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.235167400006,1779031935.2616885,-128552.328125,-128587.890625,-128624.859375,-128921.7578125,-128827.5390625,-128827.7890625,-128712.3203125,-128836.015625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.239167400006,1779031935.2617314,-128581.5859375,-128816.2578125,-128632.4765625,-129253.5703125,-128868.9140625,-128900.1875,-128712.4765625,-128835.3671875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.243167400007,1779031935.2617495,-128500.734375,-129138.078125,-128631.296875,-129629.2109375,-128881.6328125,-128951.703125,-128709.4140625,-128831.34375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.247167400008,1779031935.2617605,-128429.5703125,-129166.328125,-128597.1640625,-129592.7734375,-128795.8046875,-129113.578125,-128693.40625,-128815.6328125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.2524293,1779031935.431622,-128415.171875,-129158.3671875,-128568.171875,-129549.5,-128657.671875,-129330.5703125,-128695.6484375,-128810.6640625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.2564293,1779031935.4316711,-128425.59375,-129178.9765625,-128597.0546875,-129535.84375,-128656.21875,-129320.1953125,-128722.0859375,-128818.8046875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.2604293,1779031935.4316883,-128424.9453125,-129183.7421875,-128613.1484375,-129502.8359375,-128673.875,-129263.578125,-128725.0390625,-128825.7109375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.2644293,1779031935.4317496,-128377.46875,-129155.2890625,-128595.171875,-129429.9453125,-128774.7734375,-129164.6328125,-128705.078125,-128825.84375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.268429300002,1779031935.43184,-128388.5078125,-129096.8359375,-128558.203125,-129326.1640625,-128783.0625,-129035.1484375,-128692.3359375,-128816.59375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.272429300003,1779031935.431871,-128597.1640625,-129084.8984375,-128553.9140625,-129278.8046875,-128675.75,-128969.7890625,-128696.984375,-128810.734375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.276429300004,1779031935.4318907,-128655.8359375,-129104.546875,-128584.578125,-129264.6328125,-128662.25,-128939.3671875,-128723.453125,-128819.65625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.280429300004,1779031935.4319088,-128655.234375,-129110.0234375,-128600.625,-129232.890625,-128673.453125,-128887.734375,-128727.359375,-128827.5859375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.284429300005,1779031935.4319258,-128630.265625,-129083.578125,-128584.359375,-129162.28125,-128772.2421875,-128795.1328125,-128711.5625,-128830.6484375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.288429300006,1779031935.431985,-128588.359375,-129040.015625,-128562.0234375,-129073.140625,-128728.4140625,-128668.265625,-128698.484375,-128822.671875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.293727,1779031935.4320486,-128574.5,-129034.875,-128565.9609375,-129033.0859375,-128680.6015625,-128464.796875,-128698.375,-128818.46875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.297727,1779031935.4320774,-128562.921875,-129034.34375,-128576.6015625,-129000.8359375,-128703.9375,-128464.21875,-128704.671875,-128825.9296875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.301727000002,1779031935.4321349,-128534.0859375,-129013.0625,-128570.921875,-128942.65625,-128771.1015625,-128596.203125,-128704.296875,-128832.125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.305727000003,1779031935.4322076,-128474.2734375,-128956.6484375,-128612.4296875,-128762.03125,-128866.1640625,-128680.578125,-128710.1953125,-128833.015625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.309727000003,1779031935.4322286,-128357.0625,-128862.96875,-128645.578125,-128478.65625,-128895.109375,-128717.7265625,-128704.609375,-128826.421875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.313727000004,1779031935.432239,-128419.3359375,-128793.3203125,-128596.2265625,-128651.65625,-128799.8671875,-128796.6328125,-128692.0,-128815.515625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.317727000005,1779031935.432287,-128587.5078125,-128751.4609375,-128579.546875,-128942.3203125,-128770.28125,-128910.46875,-128689.859375,-128816.8125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.321727000006,1779031935.4323084,-128564.890625,-128703.734375,-128597.875,-129340.7578125,-128792.6484375,-129085.9296875,-128692.8984375,-128820.7890625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.325727000007,1779031935.4323792,-128513.1640625,-128653.53125,-128580.421875,-129680.796875,-128791.0625,-129283.09375,-128687.5546875,-128813.53125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.329727000008,1779031935.432408,-128463.765625,-128604.609375,-128574.2265625,-129624.71875,-128741.9375,-129200.953125,-128680.109375,-128805.5234375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.3365609,1779031935.432427,-128453.6015625,-128603.0859375,-128557.78125,-129586.0703125,-128643.2734375,-129143.75,-128688.4453125,-128798.640625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.3405609,1779031935.4324896,-128463.234375,-128623.46875,-128588.2890625,-129572.4375,-128648.171875,-129112.6875,-128715.9375,-128809.796875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.3445609,1779031935.4325686,-128463.078125,-128629.4140625,-128605.140625,-129539.890625,-128673.921875,-129059.2421875,-128720.921875,-128816.8125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.3485609,1779031935.4325883,-128437.859375,-128604.5859375,-128587.484375,-129469.84375,-128758.9453125,-128964.890625,-128699.9375,-128820.6328125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.352560900003,1779031935.4326038,-128397.40625,-128563.0546875,-128551.7421875,-129381.3046875,-128739.609375,-128853.0234375,-128687.8671875,-128810.5078125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.356560900003,1779031935.4326465,-128389.671875,-128564.796875,-128564.59375,-129346.125,-128663.0546875,-128801.6796875,-128700.828125,-128805.3671875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.360560900004,1779031935.4326618,-128400.8046875,-128586.609375,-128599.84375,-129334.6171875,-128663.28125,-128775.1484375,-128728.3671875,-128817.171875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.364560900005,1779031935.432711,-128397.2265625,-128593.7421875,-128617.4375,-129303.65625,-128669.7578125,-128718.8671875,-128732.0546875,-128825.84375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.368560900006,1779031935.432726,-128343.0234375,-128521.8359375,-128599.7578125,-129223.859375,-128818.21875,-128480.9140625,-128711.7578125,-128827.6953125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.372560900007,1779031935.432736,-128411.7109375,-128284.1015625,-128588.78125,-129093.7109375,-128867.5546875,-128307.90625,-128694.1015625,-128818.1328125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.3832297,1779031935.4327772,-128584.3359375,-128375.03125,-128558.0703125,-129010.0703125,-128734.625,-128406.1875,-128679.2421875,-128809.1015625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.3872297,1779031935.4327924,-128601.96875,-128627.3359375,-128558.5390625,-128955.4140625,-128733.4609375,-128546.625,-128685.875,-128815.09375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.391229700002,1779031935.5517135,-128561.890625,-128987.0,-128561.78125,-128884.8984375,-128758.4765625,-128668.375,-128685.6953125,-128812.453125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.395229700003,1779031935.5517442,-128500.890625,-129190.046875,-128600.359375,-128666.09375,-128854.4765625,-128747.1015625,-128692.2265625,-128809.4140625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.399229700004,1779031935.5517554,-128393.71875,-129109.265625,-128636.2109375,-128435.0703125,-128870.5234375,-128779.28125,-128687.3984375,-128804.9921875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.403229700005,1779031935.5517647,-128337.8359375,-129041.9609375,-128578.5,-128648.0546875,-128789.0546875,-128858.1875,-128672.9765625,-128800.921875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.407229700006,1779031935.5517743,-128510.2109375,-128991.5625,-128567.7734375,-128932.8671875,-128753.2890625,-129027.546875,-128672.8046875,-128800.1640625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.411229700007,1779031935.551784,-128584.4453125,-128953.609375,-128551.96875,-129365.390625,-128721.8203125,-129264.203125,-128667.640625,-128796.921875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.415229700007,1779031935.5517933,-128547.5859375,-128913.7734375,-128563.8828125,-129677.203125,-128771.7265625,-129205.421875,-128672.0859375,-128797.0078125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.419229700008,1779031935.5518024,-128500.0859375,-128864.9609375,-128548.4375,-129608.3359375,-128725.5546875,-129083.40625,-128662.09375,-128787.484375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.4144118,1779031935.551847,-128492.78125,-128866.03125,-128537.3046875,-129571.40625,-128637.890625,-129029.109375,-128670.390625,-128783.6875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.4184118,1779031935.551869,-128502.390625,-128887.8046875,-128570.2734375,-129558.4921875,-128638.46875,-128999.8984375,-128696.8984375,-128794.0625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.422411800002,1779031935.5518782,-128502.953125,-128894.125,-128586.9453125,-129526.484375,-128652.0625,-128948.53125,-128700.15625,-128801.03125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.426411800003,1779031935.551918,-128477.9375,-128868.46875,-128569.265625,-129456.765625,-128745.9609375,-128855.59375,-128680.7578125,-128802.0859375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.430411800004,1779031935.5519302,-128433.9765625,-128823.3203125,-128529.3046875,-129365.078125,-128722.78125,-128740.28125,-128666.2265625,-128792.5859375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.434411800004,1779031935.5519395,-128426.7734375,-128824.4140625,-128541.015625,-129329.4921875,-128635.8125,-128688.8046875,-128676.46875,-128790.6640625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.438411800005,1779031935.551949,-128438.0625,-128845.984375,-128576.3984375,-129318.1875,-128643.03125,-128653.9375,-128706.640625,-128797.8359375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.442411800006,1779031935.551989,-128433.328125,-128847.7734375,-128589.609375,-129282.0625,-128674.765625,-128464.6640625,-128707.46875,-128808.09375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.446411800007,1779031935.552,-128369.0,-128804.3671875,-128576.5546875,-129193.4609375,-128820.4140625,-128354.109375,-128689.765625,-128809.859375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.450411800008,1779031935.5520089,-128348.5703125,-128721.9296875,-128578.390625,-129064.921875,-128849.890625,-128398.75,-128681.2734375,-128800.296875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.4604738,1779031935.5520184,-128543.71875,-128682.2578125,-128542.984375,-128990.0390625,-128693.2734375,-128515.984375,-128665.875,-128788.9375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.464473800002,1779031935.5520573,-128602.0390625,-128677.453125,-128537.28125,-128951.6875,-128667.640625,-128678.1875,-128667.484375,-128795.4921875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.468473800003,1779031935.5520692,-128574.0703125,-128656.5703125,-128537.53125,-128893.65625,-128733.7734375,-128813.484375,-128671.3046875,-128801.234375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.472473800004,1779031935.5520782,-128515.1328125,-128599.2890625,-128603.0859375,-128677.8984375,-128844.1484375,-128893.9921875,-128685.2265625,-128804.1640625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.476473800005,1779031935.5520885,-128415.8203125,-128429.078125,-128615.6953125,-128447.359375,-128862.296875,-128936.3984375,-128676.9140625,-128797.4765625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.480473800006,1779031935.5521276,-128316.9375,-128270.3359375,-128556.484375,-128664.484375,-128745.109375,-129163.5078125,-128657.515625,-128785.546875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.484473800007,1779031935.5521388,-128416.9375,-128428.453125,-128545.5546875,-128971.78125,-128707.1328125,-129264.0703125,-128656.4375,-128783.2421875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.488473800007,1779031935.5521476,-128562.09375,-128656.3515625,-128545.1953125,-129429.9453125,-128732.9921875,-129167.8515625,-128659.078125,-128784.515625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.492473800008,1779031935.552157,-128535.40625,-129018.5859375,-128560.953125,-129640.8515625,-128765.6484375,-129049.2734375,-128659.75,-128785.1875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.49647380001,1779031935.5521955,-128483.6640625,-129161.03125,-128540.3671875,-129549.8359375,-128724.8125,-128924.5078125,-128651.03125,-128775.53125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.5025118,1779031935.5522068,-128472.6640625,-129160.6953125,-128524.875,-129510.1015625,-128634.15625,-128867.6640625,-128653.984375,-128770.296875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.506511800002,1779031935.5522158,-128482.9453125,-129181.171875,-128556.078125,-129497.3828125,-128629.6875,-128839.5703125,-128681.5859375,-128779.375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.510511800003,1779031935.552225,-128484.3125,-129187.71875,-128573.9140625,-129466.6015625,-128636.234375,-128789.5859375,-128686.859375,-128785.09375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.514511800004,1779031935.5522687,-128460.9296875,-129164.0703125,-128558.203125,-129399.4375,-128710.328125,-128689.0078125,-128670.5859375,-128789.1875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.518511800004,1779031935.6705425,-128414.328125,-129115.5859375,-128516.4296875,-129305.4921875,-128739.1640625,-128426.8203125,-128654.828125,-128781.5390625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.522511800005,1779031935.670581,-128386.65625,-129095.5625,-128508.46875,-129250.125,-128649.0390625,-128377.9375,-128648.640625,-128776.734375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.526511800006,1779031935.670592,-128365.484375,-129091.8515625,-128519.15625,-129214.296875,-128650.921875,-128537.4375,-128655.2578125,-128782.8203125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.530511800007,1779031935.6707642,-128324.7421875,-129064.3359375,-128545.28125,-129149.6796875,-128756.421875,-128664.265625,-128660.5078125,-128789.2578125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.534511800008,1779031935.670795,-128456.796875,-128992.25,-128600.0703125,-129033.9140625,-128860.7109375,-128726.6015625,-128671.8203125,-128789.8828125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.53851180001,1779031935.6708095,-128537.0390625,-128911.2265625,-128557.84375,-128906.5078125,-128797.140625,-128774.3671875,-128658.140625,-128778.703125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.5432084,1779031935.6708682,-128510.84375,-128885.3203125,-128517.140625,-128845.15625,-128652.171875,-128954.96875,-128645.3984375,-128771.1953125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.5472084,1779031935.6709797,-128509.3203125,-128895.1796875,-128530.6640625,-128822.0625,-128615.15625,-129266.3515625,-128659.125,-128773.609375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.5512084,1779031935.6710074,-128509.921875,-128902.1953125,-128548.3671875,-128778.96875,-128640.1875,-129283.0078125,-128665.203125,-128781.40625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.5552084,1779031935.6710236,-128478.046875,-128870.5234375,-128548.03125,-128528.96875,-128759.4375,-129180.2109375,-128661.828125,-128786.8828125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.5592084,1779031935.6710894,-128407.0625,-128797.9296875,-128552.8203125,-128488.0390625,-128773.8984375,-129034.359375,-128656.890625,-128780.1796875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.563208400003,1779031935.6711714,-128362.671875,-128766.234375,-128509.03125,-128783.421875,-128643.609375,-128947.6171875,-128641.2890625,-128769.046875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.567208400003,1779031935.671199,-128319.9375,-128755.7265625,-128513.96875,-129197.6015625,-128661.0234375,-128887.3984375,-128645.5078125,-128772.8515625,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.571208400004,1779031935.67127,-128453.890625,-128733.421875,-128521.4765625,-129634.6171875,-128696.9375,-128807.671875,-128651.078125,-128776.875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.575208400005,1779031935.671361,-128572.734375,-128699.8046875,-128535.609375,-129630.1484375,-128730.3359375,-128698.328125,-128650.625,-128778.3203125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.579208400006,1779031935.671377,-128527.7578125,-128645.3515625,-128531.765625,-129528.0703125,-128732.234375,-128435.3125,-128643.8359375,-128770.5703125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.5703992,1779031935.671416,-128497.3828125,-128625.328125,-128498.859375,-129469.90625,-128643.3828125,-128376.7109375,-128636.1875,-128762.6796875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.574399200003,1779031935.6714942,-128484.1953125,-128624.4296875,-128506.125,-129434.59375,-128632.078125,-128540.234375,-128643.8984375,-128767.8828125,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.578399200003,1779031935.6715176,-128459.5234375,-128607.0,-128515.0859375,-129378.515625,-128704.4296875,-128682.140625,-128645.0859375,-128772.46875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.582399200004,1779031935.6715865,-128404.3984375,-128553.0625,-128560.5703125,-129281.7734375,-128796.1796875,-128769.15625,-128653.9140625,-128774.0546875,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
26346.586399200005,1779031935.6716452,-128295.9765625,-128360.96875,-128562.0,-129154.125,-128815.6484375,-128815.9453125,-128646.9375,-128766.09375,RIGHT_HAND,,019e3690-f645-761b-925e-75f7c656582e
