lsl_ts,recv_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,marker,trial_index,session_id
11041.591819500003,1779367027.4358032,154387.828125,88631.0625,157054.484375,99234.1015625,123243.2265625,147413.953125,125731.6484375,133649.9375,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.595819500004,1779367027.4358118,154102.84375,88748.40625,156777.421875,99212.375,122918.28125,147237.203125,125450.8203125,133632.359375,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.599819500005,1779367027.4358203,153996.234375,88498.828125,156668.921875,99091.0078125,122818.234375,147115.6875,125347.15625,133493.015625,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.603819500006,1779367027.4358284,154295.296875,88222.421875,156956.453125,99021.9375,123176.578125,147271.265625,125639.9140625,133419.0,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.607819500006,1779367027.4358385,154500.359375,88457.921875,157160.296875,99174.6875,123374.7890625,147458.21875,125838.3984375,133586.90625,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.611819500007,1779367027.4358518,154405.40625,88641.7890625,157071.65625,99247.109375,123260.796875,147436.21875,125749.3515625,133665.078125,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.615819500008,1779367027.4358678,154114.78125,88762.21875,156790.5625,99225.515625,122930.8828125,147253.6875,125464.8984375,133646.71875,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.6188608,1779367027.5960119,154007.765625,88517.734375,156681.65625,99107.5,122829.5,147135.671875,125362.4375,133510.046875,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.6228608,1779367027.596055,154300.65625,88239.0546875,156965.96875,99039.90625,123182.34375,147293.390625,125651.71875,133438.171875,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.626860800001,1779367027.5960717,154508.671875,88479.109375,157173.578125,99197.4921875,123384.578125,147480.203125,125853.1484375,133607.015625,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.630860800002,1779367027.596139,154411.171875,88657.609375,157076.34375,99263.3359375,123263.8828125,147452.453125,125754.578125,133674.875,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.634860800003,1779367027.5961957,154116.9375,88773.0859375,156794.3125,99235.4453125,122936.921875,147263.078125,125471.3359375,133653.28125,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.638860800003,1779367027.596215,154008.296875,88530.2109375,156688.5,99118.3671875,122837.546875,147147.34375,125370.7578125,133522.265625,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.642860800004,1779367027.5962844,154304.15625,88241.3359375,156971.734375,99043.265625,123188.375,147305.46875,125657.21875,133439.25,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.646860800005,1779367027.5963106,154515.234375,88475.4921875,157183.234375,99195.2109375,123393.8359375,147484.359375,125862.40625,133602.59375,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.650860800006,1779367027.5963264,154423.90625,88665.390625,157092.703125,99270.578125,123276.890625,147465.59375,125770.9453125,133685.203125,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.654860800007,1779367027.5963821,154141.46875,88785.953125,156806.390625,99246.171875,122943.625,147282.265625,125480.9921875,133664.8125,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.6619235,1779367027.5964468,154040.75,88541.4765625,156689.84375,99125.875,122836.203125,147157.8125,125368.34375,133529.234375,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.6659235,1779367027.5964644,154340.5,88238.25,156965.296875,99040.046875,123181.265625,147296.078125,125647.5625,133431.734375,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
